long,lat,easting,northing,Y_mean,Y_mean_c,Y_sd,prob,quantile,quantile_c
-113.45883817944801,44.29190187277344,-653722.9214464226,5007086.751653116,-7.458369935565804,26.25237311083375,0.2635921167726731,0.02362509995782478,-7.024799486256456,48.467592696621715
-113.11481044912152,44.335850833483505,-625409.6228224369,5007086.751653116,-7.481739958178552,25.398929810883875,0.2794194464575455,0.02527356644565166,-7.022135868232086,48.65050187436018
-112.77000682303672,44.37879443192618,-597096.3241984511,5007086.751653116,-7.51002603942846,24.402985367607425,0.29973654801427163,0.02761022779937079,-7.0170032912972715,49.00490181227347
-112.42444326397337,44.42072643384143,-568783.0255744653,5007086.751653116,-7.538546033629096,23.438338474880247,0.3219562427902355,0.03050586306923605,-7.008975139955909,49.56442264877598
-112.07813598252251,44.461640727144356,-540469.7269504797,5007086.751653116,-7.561488036361587,22.69010519256881,0.3401246746583063,0.03282614848483231,-7.002032731634183,50.053420747716
-111.73110143359085,44.50153132448818,-512156.4283264938,5007086.751653116,-7.572932858754868,22.325820444092003,0.3473904159386646,0.033235445191475026,-7.001526473129975,50.08926791283372
-111.38335631271374,44.54039236579346,-483843.1297025082,5007086.751653116,-7.579660222278047,22.114426066757982,0.3422482451647147,0.02988644591526469,-7.01671195490109,49.025095584035526
-111.03491755217807,44.57821812074181,-455529.8310785224,5007086.751653116,-7.585648301306967,21.927946576353484,0.33089588255304936,0.024698716048093945,-7.041373008746276,47.34484792163011
-110.68580231695542,44.61500299123142,-427216.53245453676,5007086.751653116,-7.592745868467079,21.708951042624843,0.3170937153545636,0.01908309394094629,-7.071173120682608,45.39110844640394
-110.33602800044736,44.6507415137927,-398903.2338305509,5007086.751653116,-7.5978767299710155,21.552001493522887,0.30209806586025045,0.014155379105137204,-7.100969630645758,43.518210433489145
-109.98561222004412,44.68542836196135,-370589.9352065653,5007086.751653116,-7.5952527197088555,21.632125896020153,0.28575844971651715,0.010467264936652863,-7.125221897260612,42.050995656624096
-109.63457281249843,44.71905834860715,-342276.63658257946,5007086.751653116,-7.582075590970273,22.03901709811845,0.2695365872967044,0.008214339080250481,-7.1387273577591674,41.25549244892417
-109.2829278291169,44.75162642821595,-313963.33795859385,5007086.751653116,-7.557733176487279,22.810911312171996,0.2580461358318487,0.007938033700056166,-7.1332850540434505,41.574230457574295
-108.93069553077089,44.78312769912303,-285650.039334608,5007086.751653116,-7.531233295247996,23.68198442329111,0.2511396593428613,0.008832690120007581,-7.118145315706534,42.473928418585956
-108.57789438272985,44.81355740569548,-257336.7407106224,5007086.751653116,-7.50775965099514,24.48132433579902,0.2482959179919703,0.010577905971122835,-7.0993492097288025,43.61804768972573
-108.22454304931983,44.842910940461714,-229023.44208663655,5007086.751653116,-7.491112997673293,25.064484765921726,0.2474898840300076,0.012370018258910414,-7.0840283642927355,44.57338778775191
-107.87066038841034,44.87118384618594,-200710.14346265094,5007086.751653116,-7.486799500396818,25.21784673351231,0.24743725280803158,0.012924168657216949,-7.079801437672619,44.840623552345605
-107.51626544573311,44.89837181788571,-172396.8448386651,5007086.751653116,-7.488666400920962,25.151356161682333,0.24821679659974116,0.012906775221366445,-7.080386102763602,44.80356445707195
-107.1613774490363,44.924470704790416,-144083.5462146795,5007086.751653116,-7.494755063535485,24.935721265722023,0.25070437859765327,0.012834785198234853,-7.0823830571065205,44.67721796425189
-106.80601580207806,44.94947651223908,-115770.24759069365,5007086.751653116,-7.504043998640905,24.610302395600574,0.2561838366630172,0.01321918536433199,-7.082659085739398,44.65978179425201
-106.45020007846405,44.97338540351516,-87456.94896670803,5007086.751653116,-7.514892860050489,24.235607101673118,0.26383599687522413,0.014029814765212933,-7.08092126366992,44.76967004009879
-106.09395001533271,44.99619370161695,-59143.65034272219,5007086.751653116,-7.52187405046943,23.99751452497443,0.2701499001621102,0.014967156315717437,-7.077517007367205,44.98571664472619
-105.73728550689373,45.01789789096155,-30830.35171873658,5007086.751653116,-7.519920831034283,24.063892164512463,0.27382426811383204,0.016393011272918038,-7.069519990479915,45.497346682133184
-105.380226597824,45.03849461902069,-2517.053094750736,5007086.751653116,-7.502169439180137,24.675629926266442,0.2763060270638106,0.02012009490948219,-7.047686468415677,46.92402694405469
-105.02279347652689,45.057980697887004,25796.245529234875,5007086.751653116,-7.474123480820686,25.67398160619099,0.27871624310103577,0.02662359249699274,-7.015676057465659,49.09696548344058
-104.66500646825953,45.076353105768625,54109.54415322072,5007086.751653116,-7.445417880807763,26.737655103877287,0.282162555816453,0.03533687161745518,-6.981301777483173,51.542533363670195
-104.30688602813453,45.09360898841119,82422.84277720633,5007086.751653116,-7.420454029220444,27.698441056200146,0.2842353655547768,0.04395210134053318,-6.952928457279792,53.652667130446325
